#{"env_id": "MountainCar-v0", "t_start": 1517941374.045607}
r,l,t
-200.0,200,1745.898189
-200.0,200,1747.512604
-200.0,200,1749.123405
-200.0,200,1750.730954
-200.0,200,1752.336265
-200.0,200,1753.833158
-200.0,200,1755.475213
-200.0,200,1757.063752
-200.0,200,1758.704483
-200.0,200,1760.341054
-200.0,200,1761.947798
-200.0,200,1763.580147
-200.0,200,1765.176662
-200.0,200,1766.768147
-200.0,200,1768.385108
-200.0,200,1770.000228
-200.0,200,1771.616656
-200.0,200,1773.125078
-200.0,200,1774.759809
-200.0,200,1776.366863
-200.0,200,1777.956717
-200.0,200,1779.567114
-200.0,200,1781.168805
-200.0,200,1782.807634
-200.0,200,1784.40356
-200.0,200,1786.009442
-200.0,200,1787.628366
-200.0,200,1789.232122
-200.0,200,1790.875281
-200.0,200,1792.399189
-200.0,200,1793.965099
-200.0,200,1795.545233
-200.0,200,1797.162522
-200.0,200,1798.763314
-200.0,200,1800.379683
-200.0,200,1801.968054
-200.0,200,1803.598582
-200.0,200,1805.199318
-200.0,200,1806.786541
-200.0,200,1808.3891
-200.0,200,1809.998331
-200.0,200,1811.588562
-200.0,200,1813.053607
-200.0,200,1814.669572
-200.0,200,1816.26205
-200.0,200,1817.892173
-200.0,200,1819.510344
-200.0,200,1821.09466
-200.0,200,1822.678184
-200.0,200,1824.273985
-200.0,200,1825.894568
-200.0,200,1827.52748
-200.0,200,1829.147108
-200.0,200,1830.757241
-200.0,200,1832.282228
-200.0,200,1833.889212
-200.0,200,1835.486525
-200.0,200,1837.07346
-200.0,200,1838.674393
-200.0,200,1840.271433
-200.0,200,1841.857218
-200.0,200,1843.467397
-200.0,200,1845.044354
-200.0,200,1846.64645
-200.0,200,1848.229269
-200.0,200,1849.817615
-200.0,200,1851.411815
-200.0,200,1852.897055
-200.0,200,1854.489784
-200.0,200,1855.504958
-200.0,200,1856.164689
-200.0,200,1857.743473
-200.0,200,1859.768909
-200.0,200,1861.784963
-200.0,200,1863.808088
-200.0,200,1865.808015
-200.0,200,1867.820587
-200.0,200,1869.666513
-200.0,200,1871.674124
-200.0,200,1873.666289
-200.0,200,1875.673159
-200.0,200,1877.738017
-200.0,200,1879.779217
-200.0,200,1881.75107
-200.0,200,1883.749654
-200.0,200,1885.600228
-200.0,200,1887.628116
-200.0,200,1889.620202
-200.0,200,1891.626658
-200.0,200,1893.674518
-200.0,200,1895.705222
-200.0,200,1897.713595
-200.0,200,1899.766671
-200.0,200,1901.769248
-200.0,200,1903.658365
-200.0,200,1905.640929
-200.0,200,1907.641183
-200.0,200,1909.635131
-200.0,200,1911.65171
-200.0,200,1913.681212
-200.0,200,1915.733055
-200.0,200,1917.70363
-200.0,200,1919.664086
-200.0,200,1921.5503
-200.0,200,1923.570156
-200.0,200,1925.563602
-200.0,200,1927.577144
-200.0,200,1929.61676
-200.0,200,1931.622125
-200.0,200,1933.618469
-200.0,200,1935.626366
-200.0,200,1937.496237
-200.0,200,1939.529407
-200.0,200,1941.603323
-200.0,200,1943.643142
-200.0,200,1945.663872
-200.0,200,1947.671449
-200.0,200,1949.675078
-200.0,200,1951.735341
-200.0,200,1953.780271
-200.0,200,1955.597115
-200.0,200,1957.607979
-200.0,200,1959.574078
-200.0,200,1961.571478
-200.0,200,1963.589567
-200.0,200,1965.625432
-200.0,200,1967.660531
-200.0,200,1969.6647
-200.0,200,1971.653887
-200.0,200,1973.539026
-200.0,200,1975.564738
-200.0,200,1977.602437
-200.0,200,1979.61412
-200.0,200,1981.617199
-200.0,200,1983.625251
-200.0,200,1985.646911
-200.0,200,1987.625478
-200.0,200,1989.462821
-200.0,200,1991.458972
-200.0,200,1993.462372
-200.0,200,1995.470478
-200.0,200,1997.49052
-200.0,200,1999.509308
-200.0,200,2001.535868
-200.0,200,2003.558184
-200.0,200,2005.556139
-200.0,200,2007.373064
-200.0,200,2009.360624
-200.0,200,2011.368918
-200.0,200,2013.377162
-200.0,200,2015.405044
-200.0,200,2017.40817
-200.0,200,2019.44911
-200.0,200,2021.438743
-200.0,200,2023.315209
-200.0,200,2025.328761
-200.0,200,2027.323285
-200.0,200,2029.343763
-200.0,200,2031.341491
-200.0,200,2033.377021
-200.0,200,2035.383575
-200.0,200,2037.373639
-200.0,200,2039.348447
-200.0,200,2041.209228
-200.0,200,2043.21367
-200.0,200,2045.196379
-200.0,200,2047.142172
-200.0,200,2049.156835
-200.0,200,2051.253781
-200.0,200,2053.336467
-200.0,200,2055.426239
-200.0,200,2057.448638
-200.0,200,2059.302356
-200.0,200,2061.40446
-200.0,200,2063.481285
-200.0,200,2065.579573
-200.0,200,2067.642756
-200.0,200,2069.703027
-200.0,200,2071.764508
-200.0,200,2073.85708
-200.0,200,2076.006239
-200.0,200,2078.030368
-200.0,200,2080.13908
-200.0,200,2082.250844
-200.0,200,2084.372274
-200.0,200,2086.481167
-200.0,200,2088.545314
-200.0,200,2090.592213
-200.0,200,2092.667159
-200.0,200,2094.674452
-200.0,200,2096.570183
-200.0,200,2098.609987
-200.0,200,2100.68404
-200.0,200,2102.803055
-200.0,200,2104.841742
-200.0,200,2106.963751
-200.0,200,2109.047874
-200.0,200,2111.059168
-200.0,200,2113.10199
-200.0,200,2114.942899
-200.0,200,2117.014602
-200.0,200,2119.063688
-200.0,200,2121.107828
-200.0,200,2123.123802
-200.0,200,2125.129272
-200.0,200,2127.114149
-200.0,200,2129.098077
-200.0,200,2130.934017
-200.0,200,2132.981745
-200.0,200,2135.007153
-200.0,200,2137.03597
-200.0,200,2139.016771
-200.0,200,2141.05088
-200.0,200,2143.07113
-200.0,200,2145.114421
-200.0,200,2147.108767
-200.0,200,2148.965092
-200.0,200,2150.96845
-200.0,200,2152.947076
-200.0,200,2154.922573
-200.0,200,2156.929316
-200.0,200,2158.931138
-200.0,200,2160.92023
-200.0,200,2162.949765
-200.0,200,2164.920232
-200.0,200,2166.740231
-200.0,200,2168.735333
-200.0,200,2170.718372
-200.0,200,2172.700209
-200.0,200,2174.730142
-200.0,200,2176.704002
-200.0,200,2178.716957
-200.0,200,2180.734161
-200.0,200,2182.542986
-200.0,200,2184.537028
-200.0,200,2186.51591
-200.0,200,2188.476753
-200.0,200,2190.481835
-200.0,200,2192.472176
-200.0,200,2194.436669
-200.0,200,2196.411219
-200.0,200,2198.370682
-200.0,200,2200.176936
-200.0,200,2202.190925
-200.0,200,2204.181806
-200.0,200,2206.175806
-200.0,200,2208.20261
-200.0,200,2210.204564
-200.0,200,2212.223655
-200.0,200,2214.241507
-200.0,200,2216.238322
-200.0,200,2218.099776
-200.0,200,2220.079536
-200.0,200,2222.127007
-200.0,200,2224.122148
-200.0,200,2226.138861
-200.0,200,2228.165881
-200.0,200,2230.156368
-200.0,200,2232.168085
-200.0,200,2234.168341
-200.0,200,2236.036873
-200.0,200,2238.048774
-200.0,200,2240.105855
-200.0,200,2242.132438
-200.0,200,2244.145612
-200.0,200,2246.153565
-200.0,200,2248.191199
-200.0,200,2250.227405
-200.0,200,2252.097159
-200.0,200,2254.07836
-200.0,200,2256.137334
-200.0,200,2258.179335
-200.0,200,2260.172328
-200.0,200,2262.214307
-200.0,200,2264.213447
-200.0,200,2266.225555
-200.0,200,2268.240977
-200.0,200,2270.086993
-200.0,200,2272.091068
-200.0,200,2274.130548
-200.0,200,2276.085231
-200.0,200,2278.094597
-200.0,200,2280.10521
-200.0,200,2282.110898
-200.0,200,2284.127708
-200.0,200,2286.158612
-200.0,200,2288.003986
-200.0,200,2290.034537
-200.0,200,2292.040883
-200.0,200,2294.061121
-200.0,200,2296.103418
-200.0,200,2298.157928
-200.0,200,2300.216305
-200.0,200,2302.207858
-200.0,200,2304.142359
-200.0,200,2306.046489
-200.0,200,2308.042248
-200.0,200,2310.054852
-200.0,200,2312.06512
-200.0,200,2314.091698
-200.0,200,2316.087465
-200.0,200,2318.06907
-200.0,200,2320.046
-200.0,200,2321.839334
-200.0,200,2323.83851
-200.0,200,2325.82724
-200.0,200,2327.825222
-200.0,200,2329.848012
-200.0,200,2331.858239
-200.0,200,2333.825823
-200.0,200,2335.822291
-200.0,200,2337.784072
-200.0,200,2339.624671
-200.0,200,2341.663637
-200.0,200,2343.691227
-200.0,200,2345.70633
-200.0,200,2347.762434
-200.0,200,2349.797608
-200.0,200,2351.860785
-200.0,200,2353.917896
-200.0,200,2355.949946
-200.0,200,2357.790413
-200.0,200,2359.817234
-200.0,200,2361.848453
-200.0,200,2363.885963
-200.0,200,2365.918426
-200.0,200,2367.96656
-200.0,200,2370.005013
-200.0,200,2372.03491
-200.0,200,2373.929357
-200.0,200,2375.942505
-200.0,200,2377.949595
-200.0,200,2379.972438
-200.0,200,2381.957197
-200.0,200,2383.958486
-200.0,200,2385.957801
-200.0,200,2388.009131
-200.0,200,2390.026312
-200.0,200,2391.902526
-200.0,200,2394.009653
-200.0,200,2396.039899
-200.0,200,2398.048807
-200.0,200,2400.123958
-200.0,200,2402.156056
-200.0,200,2404.190082
-200.0,200,2406.227381
-200.0,200,2408.299995
-200.0,200,2410.097154
-200.0,200,2412.140067
-200.0,200,2414.163929
-200.0,200,2416.183494
-200.0,200,2418.252005
-200.0,200,2420.251982
-200.0,200,2422.257154
-200.0,200,2424.2799
-200.0,200,2426.315693
-200.0,200,2428.182491
-200.0,200,2430.277332
-200.0,200,2432.312592
-200.0,200,2434.355407
-200.0,200,2436.383661
-200.0,200,2438.374494
-200.0,200,2440.397165
-200.0,200,2442.372224
-200.0,200,2444.217127
-200.0,200,2446.20336
-200.0,200,2448.192674
-200.0,200,2450.192363
-200.0,200,2452.2002
-200.0,200,2454.193629
-200.0,200,2456.228541
-200.0,200,2458.250612
-200.0,200,2460.238492
-200.0,200,2462.082798
-200.0,200,2464.105431
-200.0,200,2466.15876
-200.0,200,2468.159214
-200.0,200,2470.176671
-200.0,200,2472.205738
-200.0,200,2474.175994
-200.0,200,2476.184442
-200.0,200,2478.192969
-200.0,200,2480.04335
-200.0,200,2482.045881
-200.0,200,2484.038715
-200.0,200,2486.045755
-200.0,200,2488.113793
-200.0,200,2490.110418
-200.0,200,2492.171322
-200.0,200,2494.237106
-200.0,200,2496.053456
-200.0,200,2498.083864
-200.0,200,2500.106597
-200.0,200,2502.121231
-200.0,200,2504.114181
-200.0,200,2506.130592
-200.0,200,2508.102844
-200.0,200,2510.131373
-200.0,200,2512.147716
-200.0,200,2514.001741
-200.0,200,2515.992949
-200.0,200,2518.027836
-200.0,200,2520.026791
-200.0,200,2522.050589
-200.0,200,2524.046796
-200.0,200,2526.033145
-200.0,200,2528.059087
-200.0,200,2530.118682
-200.0,200,2532.102382
-200.0,200,2534.085179
-200.0,200,2536.07469
-200.0,200,2538.089489
-200.0,200,2540.071373
-200.0,200,2542.087499
-200.0,200,2544.05497
-200.0,200,2546.038629
-200.0,200,2547.871423
-200.0,200,2549.877459
-200.0,200,2551.871396
-200.0,200,2553.813032
-200.0,200,2555.783501
-200.0,200,2557.721354
-200.0,200,2559.689822
-200.0,200,2561.660124
-200.0,200,2563.641046
-200.0,200,2565.439147
-200.0,200,2567.417695
-200.0,200,2569.421211
-200.0,200,2571.413762
-200.0,200,2573.39217
-200.0,200,2575.320645
-200.0,200,2577.294252
-200.0,200,2579.273392
-200.0,200,2581.100694
-200.0,200,2583.04456
-200.0,200,2585.007494
-200.0,200,2586.950266
-200.0,200,2588.922041
-200.0,200,2590.921605
-200.0,200,2592.883938
-200.0,200,2594.847239
-200.0,200,2596.830895
-200.0,200,2598.67075
-200.0,200,2600.667751
-200.0,200,2602.599364
-200.0,200,2604.589997
-200.0,200,2606.535606
-200.0,200,2608.511459
-200.0,200,2610.5455
-200.0,200,2612.532287
-200.0,200,2614.371499
-200.0,200,2616.358826
-200.0,200,2618.308291
-200.0,200,2620.294548
-200.0,200,2622.277471
-200.0,200,2624.25514
-200.0,200,2626.234297
-200.0,200,2628.195243
-200.0,200,2630.066511
-200.0,200,2632.006277
-200.0,200,2634.0157
-200.0,200,2635.991517
-200.0,200,2637.978319
-200.0,200,2640.001523
-200.0,200,2641.959111
-200.0,200,2643.924849
-200.0,200,2645.936821
-200.0,200,2647.229139
-200.0,200,2649.20076
-200.0,200,2651.170968
-200.0,200,2653.143379
-200.0,200,2655.100036
-200.0,200,2657.062489
-200.0,200,2659.064709
-200.0,200,2661.041312
-200.0,200,2663.02854
-200.0,200,2664.847206
-200.0,200,2666.835242
-200.0,200,2668.802996
-200.0,200,2670.770209
-200.0,200,2672.745867
-200.0,200,2674.738983
-200.0,200,2676.724713
-200.0,200,2678.749695
-200.0,200,2680.5792
-200.0,200,2682.553638
-200.0,200,2684.541745
-200.0,200,2686.489072
-200.0,200,2688.479939
-200.0,200,2690.451093
-200.0,200,2692.432501
-200.0,200,2694.411711
-200.0,200,2696.372193
-200.0,200,2698.274268
-200.0,200,2700.251004
-200.0,200,2702.21166
-200.0,200,2704.167046
-200.0,200,2706.14471
-200.0,200,2708.148413
-200.0,200,2710.097626
-200.0,200,2712.087801
-200.0,200,2713.88773
-200.0,200,2715.859247
-200.0,200,2717.851128
-200.0,200,2719.805216
-200.0,200,2721.811163
-200.0,200,2723.791352
-200.0,200,2725.79851
-200.0,200,2727.745865
-200.0,200,2729.591665
-200.0,200,2731.542135
-200.0,200,2733.539988
-200.0,200,2735.512542
-200.0,200,2737.525674
-200.0,200,2739.460676
-200.0,200,2741.427676
-200.0,200,2743.407275
-200.0,200,2745.388848
-200.0,200,2747.153239
-200.0,200,2749.129426
-200.0,200,2751.091047
-200.0,200,2753.068985
-200.0,200,2755.059394
-200.0,200,2757.040299
-200.0,200,2759.020116
-200.0,200,2760.992126
-200.0,200,2762.81527
-200.0,200,2764.824276
-200.0,200,2766.79616
-200.0,200,2768.750639
-200.0,200,2770.700243
-200.0,200,2772.690636
-200.0,200,2774.693004
-200.0,200,2776.640367
-200.0,200,2778.639688
-200.0,200,2780.436862
-200.0,200,2782.406523
-200.0,200,2784.377573
-200.0,200,2786.360077
-200.0,200,2788.312529
-200.0,200,2790.301236
-200.0,200,2792.288764
-200.0,200,2794.289639
-200.0,200,2796.103569
-200.0,200,2798.097945
-200.0,200,2800.072972
-200.0,200,2802.057831
-200.0,200,2804.086118
-200.0,200,2806.05616
-200.0,200,2808.05898
-200.0,200,2809.982491
-200.0,200,2811.963375
-200.0,200,2813.755433
-200.0,200,2815.743691
-200.0,200,2817.745326
-200.0,200,2819.756946
-200.0,200,2821.726994
-200.0,200,2823.68823
-200.0,200,2825.672196
-200.0,200,2827.634171
-200.0,200,2829.421412
-200.0,200,2831.39103
-200.0,200,2833.388308
-200.0,200,2835.375746
-200.0,200,2837.37523
-200.0,200,2839.339125
-200.0,200,2841.31731
-200.0,200,2843.295114
-200.0,200,2845.26651
-200.0,200,2847.105639
-200.0,200,2849.080686
-200.0,200,2851.021776
-200.0,200,2852.995344
-200.0,200,2854.944846
-200.0,200,2856.930951
-200.0,200,2858.898193
-200.0,200,2860.856523
-200.0,200,2862.660621
-200.0,200,2864.63548
-200.0,200,2866.597359
-200.0,200,2868.576331
-200.0,200,2870.534729
-200.0,200,2872.522474
-200.0,200,2874.52139
-200.0,200,2876.464805
-200.0,200,2878.452334
-200.0,200,2880.287415
-200.0,200,2882.240082
-200.0,200,2884.223775
-200.0,200,2886.190737
-200.0,200,2888.182938
-200.0,200,2890.149117
-200.0,200,2892.121588
-200.0,200,2894.100088
-200.0,200,2895.909127
-200.0,200,2897.908446
-200.0,200,2899.886753
-200.0,200,2901.843344
-200.0,200,2903.864888
-200.0,200,2905.84646
-200.0,200,2907.839246
-200.0,200,2909.788145
-200.0,200,2911.661797
-200.0,200,2913.580947
-200.0,200,2915.557565
-200.0,200,2917.52656
-200.0,200,2919.4858
-200.0,200,2921.439813
-200.0,200,2923.420694
-200.0,200,2925.410872
-200.0,200,2927.429152
-200.0,200,2929.238875
-200.0,200,2931.209446
-200.0,200,2933.196666
-200.0,200,2935.189422
-200.0,200,2937.14931
-200.0,200,2939.176755
-200.0,200,2941.152971
-200.0,200,2943.189503
-200.0,200,2944.99403
-200.0,200,2946.937394
-200.0,200,2948.911659
-200.0,200,2950.862225
-200.0,200,2952.819273
-200.0,200,2954.793311
-200.0,200,2956.77953
-200.0,200,2958.784293
-200.0,200,2960.771803
-200.0,200,2962.585345
-200.0,200,2964.553979
-200.0,200,2966.526227
-200.0,200,2968.503234
-200.0,200,2970.482476
-200.0,200,2972.444565
-200.0,200,2974.447484
-200.0,200,2976.448843
-200.0,200,2978.23556
-200.0,200,2980.203553
-200.0,200,2982.162296
-200.0,200,2984.108593
-200.0,200,2986.06155
-200.0,200,2988.064169
-200.0,200,2990.055881
-200.0,200,2992.058478
-200.0,200,2994.024085
-200.0,200,2995.811727
-200.0,200,2997.772936
-200.0,200,2999.74857
-200.0,200,3001.732065
-200.0,200,3003.666998
-200.0,200,3005.650685
-200.0,200,3007.623971
-200.0,200,3009.587063
-200.0,200,3011.380063
-200.0,200,3013.342145
-200.0,200,3015.298088
-200.0,200,3017.236894
-200.0,200,3019.183042
-200.0,200,3021.172566
-200.0,200,3023.127901
-200.0,200,3025.078956
-200.0,200,3027.054624
-200.0,200,3028.867944
-200.0,200,3030.834461
-200.0,200,3032.78663
-200.0,200,3034.753365
-200.0,200,3036.707063
-200.0,200,3038.688115
-200.0,200,3040.636654
-200.0,200,3042.619757
-200.0,200,3044.439421
-200.0,200,3046.376828
-200.0,200,3048.373917
-200.0,200,3050.346236
-200.0,200,3052.310241
-200.0,200,3054.283899
-200.0,200,3056.295792
-200.0,200,3058.270366
-200.0,200,3060.261933
-200.0,200,3062.072092
-200.0,200,3064.028347
-200.0,200,3065.933305
-200.0,200,3067.86736
-200.0,200,3069.858841
-200.0,200,3071.826617
-200.0,200,3073.822731
-200.0,200,3075.777283
-200.0,200,3077.606659
-200.0,200,3079.605968
-200.0,200,3081.594909
-200.0,200,3083.553512
-200.0,200,3085.563422
-200.0,200,3087.52767
-200.0,200,3089.493404
-200.0,200,3091.462783
-200.0,200,3093.461241
-200.0,200,3095.26749
-200.0,200,3097.216372
-200.0,200,3099.160748
-200.0,200,3101.127908
-200.0,200,3103.11448
-200.0,200,3105.086653
-200.0,200,3107.05135
-200.0,200,3109.028462
-200.0,200,3110.824565
-200.0,200,3112.829107
-200.0,200,3114.826325
-200.0,200,3116.773811
-200.0,200,3118.721119
-200.0,200,3120.689881
-200.0,200,3122.663948
-200.0,200,3124.682435
-200.0,200,3126.651225
-200.0,200,3128.483372
-200.0,200,3130.466053
-200.0,200,3132.427032
-200.0,200,3134.401687
-200.0,200,3136.357813
-200.0,200,3138.330558
-200.0,200,3140.319339
-200.0,200,3142.266975
-200.0,200,3144.069217
-200.0,200,3146.026649
-200.0,200,3147.998635
-200.0,200,3149.984868
-200.0,200,3151.982383
-200.0,200,3153.953644
-200.0,200,3155.921576
-200.0,200,3157.887614
-200.0,200,3159.807888
-200.0,200,3161.627218
-200.0,200,3163.585294
-200.0,200,3165.557363
-200.0,200,3167.511253
-200.0,200,3169.502182
-200.0,200,3171.486498
-200.0,200,3173.461401
-200.0,200,3175.427083
-200.0,200,3177.249305
-200.0,200,3179.195046
-200.0,200,3181.169245
-200.0,200,3183.114175
-200.0,200,3185.102921
-200.0,200,3187.067915
-200.0,200,3189.032542
-200.0,200,3190.988154
-200.0,200,3192.905288
-200.0,200,3194.748212
-200.0,200,3196.705417
-200.0,200,3198.698848
-200.0,200,3200.658802
-200.0,200,3202.620579
-200.0,200,3204.590284
-200.0,200,3206.550457
-200.0,200,3208.488808
-200.0,200,3210.307153
-200.0,200,3212.291755
-200.0,200,3214.256567
-200.0,200,3216.226346
-200.0,200,3218.183932
-200.0,200,3220.16579
-200.0,200,3222.180744
-200.0,200,3224.129647
-200.0,200,3226.044146
-200.0,200,3227.902403
-200.0,200,3229.887657
-200.0,200,3231.87535
-200.0,200,3233.836785
-200.0,200,3235.831385
-200.0,200,3237.786164
-200.0,200,3239.769428
-200.0,200,3241.75455
-200.0,200,3243.530081
-200.0,200,3245.517943
-200.0,200,3247.490345
-200.0,200,3249.477092
-200.0,200,3251.484342
-200.0,200,3253.488588
-200.0,200,3255.466778
-200.0,200,3257.428595
-200.0,200,3259.232675
-200.0,200,3261.192608
-200.0,200,3263.164837
-200.0,200,3265.117739
-200.0,200,3267.092818
-200.0,200,3269.094437
-200.0,200,3271.073308
-200.0,200,3273.077865
-200.0,200,3275.039762
-200.0,200,3276.859744
-200.0,200,3278.827556
-200.0,200,3280.788721
-200.0,200,3282.775047
-200.0,200,3284.765054
-200.0,200,3286.74855
-200.0,200,3288.72048
-200.0,200,3290.683729
-200.0,200,3292.478031
-200.0,200,3294.503111
-200.0,200,3296.474078
-200.0,200,3298.454212
-200.0,200,3300.422278
-200.0,200,3302.369521
-200.0,200,3304.363405
-200.0,200,3306.330078
-200.0,200,3308.319037
-200.0,200,3310.122705
-200.0,200,3312.098619
-200.0,200,3314.036328
-200.0,200,3316.014673
-200.0,200,3318.001519
-200.0,200,3320.002308
-200.0,200,3321.999959
-200.0,200,3323.969007
-200.0,200,3325.806477
-200.0,200,3327.79102
-200.0,200,3329.761373
-200.0,200,3331.732438
-200.0,200,3333.739152
-200.0,200,3335.729736
-200.0,200,3337.674122
-200.0,200,3339.676463
-200.0,200,3341.619488
-200.0,200,3343.427117
-200.0,200,3345.370909
-200.0,200,3347.330684
-200.0,200,3349.311733
-200.0,200,3351.273451
-200.0,200,3353.221875
-200.0,200,3355.182417
-200.0,200,3357.148907
-200.0,200,3358.944627
-200.0,200,3360.94532
-200.0,200,3362.915652
-200.0,200,3364.855
-200.0,200,3366.801074
-200.0,200,3368.764016
-200.0,200,3370.754664
-200.0,200,3372.738688
-200.0,200,3374.736828
-200.0,200,3376.56487
-200.0,200,3378.539698
-200.0,200,3380.490479
-200.0,200,3382.421549
-200.0,200,3384.361174
-200.0,200,3386.326503
-200.0,200,3388.297959
-200.0,200,3390.276572
-200.0,200,3392.10885
-200.0,200,3394.078554
-200.0,200,3396.053009
-200.0,200,3398.027687
-200.0,200,3399.967421
-200.0,200,3401.9437
-200.0,200,3403.93932
-200.0,200,3405.915362
-200.0,200,3407.826974
-200.0,200,3409.743674
-200.0,200,3411.730432
-200.0,200,3413.708617
-200.0,200,3415.685755
-200.0,200,3417.649291
-200.0,200,3419.643682
-200.0,200,3421.619889
-200.0,200,3423.600577
-200.0,200,3425.385595
-200.0,200,3427.370332
-200.0,200,3429.322909
-200.0,200,3431.292401
-200.0,200,3433.243614
-200.0,200,3435.237213
-200.0,200,3437.252069
-200.0,200,3439.231136
-200.0,200,3441.025985
-200.0,200,3442.990746
-200.0,200,3444.978733
-200.0,200,3446.965648
-200.0,200,3448.968146
-200.0,200,3450.938396
-200.0,200,3452.890128
-200.0,200,3454.863857
-200.0,200,3456.817292
-200.0,200,3458.625342
-200.0,200,3460.596247
-200.0,200,3462.562719
-200.0,200,3464.505112
-200.0,200,3466.483315
-200.0,200,3468.441443
-200.0,200,3470.403504
-200.0,200,3472.384235
-200.0,200,3474.185643
-200.0,200,3476.150541
-200.0,200,3478.141075
-200.0,200,3480.078715
-200.0,200,3482.038801
-200.0,200,3484.000616
-200.0,200,3485.964079
-200.0,200,3487.883644
-200.0,200,3489.867558
-200.0,200,3491.661508
-200.0,200,3493.599838
-200.0,200,3495.585124
-200.0,200,3497.53584
-200.0,200,3499.501714
-200.0,200,3501.483826
-200.0,200,3503.438127
-200.0,200,3505.443977
-200.0,200,3507.237159
-200.0,200,3509.217855
-200.0,200,3511.204278
-200.0,200,3513.178884
-200.0,200,3515.126262
-200.0,200,3517.108974
-200.0,200,3519.06572
-200.0,200,3521.045422
-200.0,200,3523.024637
-200.0,200,3524.822729
-200.0,200,3526.770996
-200.0,200,3528.727871
-200.0,200,3530.696543
-200.0,200,3532.662401
-200.0,200,3534.638843
-200.0,200,3536.607424
-200.0,200,3538.585855
-200.0,200,3540.394988
-200.0,200,3542.333016
-200.0,200,3544.330027
-200.0,200,3546.283058
-200.0,200,3548.243552
-200.0,200,3550.198792
-200.0,200,3552.159621
-200.0,200,3554.139917
-200.0,200,3556.129914
-200.0,200,3557.897606
-200.0,200,3559.843743
-200.0,200,3561.828783
-200.0,200,3563.768463
-200.0,200,3565.759749
-200.0,200,3567.751675
-200.0,200,3569.702405
-200.0,200,3571.696687
-200.0,200,3573.477232
-200.0,200,3575.404999
-200.0,200,3577.407
-200.0,200,3579.364696
-200.0,200,3581.330698
-200.0,200,3583.268825
-200.0,200,3585.228348
-200.0,200,3587.197802
-200.0,200,3589.192496
-200.0,200,3591.015301
-200.0,200,3592.996435
-200.0,200,3594.98545
-200.0,200,3596.955156
-200.0,200,3598.947098
-200.0,200,3600.932704
-200.0,200,3602.903127
-200.0,200,3604.840605
-200.0,200,3606.651213
-200.0,200,3608.607627
-200.0,200,3610.610159
-200.0,200,3612.559968
-200.0,200,3614.535565
-200.0,200,3616.55062
-200.0,200,3618.493773
-200.0,200,3620.477269
-200.0,200,3622.42542
-200.0,200,3624.224889
-200.0,200,3626.179088
-200.0,200,3628.116546
-200.0,200,3630.09251
-200.0,200,3632.065006
-200.0,200,3634.032453
-200.0,200,3636.023241
-200.0,200,3637.984256
-200.0,200,3639.775327
-200.0,200,3641.774011
-200.0,200,3643.735144
-200.0,200,3645.718563
-200.0,200,3647.712799
-200.0,200,3649.692888
-200.0,200,3651.662445
-200.0,200,3653.660712
-200.0,200,3655.601702
-200.0,200,3657.439083
-200.0,200,3659.394353
-200.0,200,3661.384685
-200.0,200,3663.372983
-200.0,200,3665.321621
-200.0,200,3667.29496
-200.0,200,3669.277441
-200.0,200,3671.232679
-200.0,200,3673.033509
-200.0,200,3675.015673
-200.0,200,3677.006746
-200.0,200,3678.953983
-200.0,200,3680.96427
-200.0,200,3682.952343
-200.0,200,3684.924446
-200.0,200,3686.884439
-200.0,200,3688.801864
-200.0,200,3690.699828
-200.0,200,3692.662688
-200.0,200,3694.634007
-200.0,200,3696.621183
-200.0,200,3698.607542
-200.0,200,3700.57974
-200.0,200,3702.547769
-200.0,200,3704.507729
-200.0,200,3706.279815
-200.0,200,3708.243414
-200.0,200,3710.192831
-200.0,200,3712.175576
-200.0,200,3714.136479
-200.0,200,3716.109733
-200.0,200,3718.089889
-200.0,200,3720.02597
-200.0,200,3721.877553
-200.0,200,3723.800116
-200.0,200,3725.793568
-200.0,200,3727.770053
-200.0,200,3729.761637
-200.0,200,3731.738657
-200.0,200,3733.706951
-200.0,200,3735.692337
-200.0,200,3737.636715
-200.0,200,3739.434795
-200.0,200,3741.381545
-200.0,200,3743.325631
-200.0,200,3745.282406
-200.0,200,3747.227784
-200.0,200,3749.207594
-200.0,200,3751.209219
-200.0,200,3753.186702
-200.0,200,3755.00205
-200.0,200,3756.968426
-200.0,200,3758.927873
-200.0,200,3760.868976
-200.0,200,3762.852494
-200.0,200,3764.839138
-200.0,200,3766.861754
-200.0,200,3768.817307
-200.0,200,3770.776172
-200.0,200,3772.591933
-200.0,200,3774.559513
-200.0,200,3776.543413
-200.0,200,3778.516533
-200.0,200,3780.493113
-200.0,200,3782.460896
-200.0,200,3784.415079
-200.0,200,3786.38302
-200.0,200,3788.204685
-200.0,200,3790.194745
-200.0,200,3792.147823
-200.0,200,3794.118387
-200.0,200,3796.108624
-200.0,200,3798.036169
-200.0,200,3799.995928
-200.0,200,3801.978059
-200.0,200,3803.930506
-200.0,200,3805.746954
-200.0,200,3807.699529
-200.0,200,3809.694383
-200.0,200,3811.643101
-200.0,200,3813.596353
-200.0,200,3815.561513
-200.0,200,3817.527004
-200.0,200,3819.496136
-200.0,200,3821.298748
-200.0,200,3823.262065
-200.0,200,3825.237271
-200.0,200,3827.179002
-200.0,200,3829.143782
-200.0,200,3831.112216
